,antecedents,consequents,antecedent support_before,consequent support_before,support_before,confidence_before,lift_before,leverage_before,conviction_before,antecedent support_dec,consequent support_dec,support_dec,confidence_dec,lift_dec,leverage_dec,conviction_dec
13,"frozenset({'total_children_(2.0, 3.0]'})",frozenset({'product_id_Urban Egg Substitute'}),0.19822190352337776,0.0007413799389880772,0.0002187678508489408,0.001103651246206199,1.4886446046983581,7.181010810867848e-05,1.0003626715701486,0.19983628922237381,0.0004911323328785812,0.00021828103683492497,0.0010922992900054614,2.2240427210388978,0.00012013497391534166,1.0006018243294146
119,"frozenset({'total_children_(4.0, 5.0]'})",frozenset({'product_id_Carrington Orange Popsicles'}),0.10494779956003354,0.000613765359326195,0.00011546081017027432,0.00110017371163868,1.792498867721167,5.104748626281684e-05,1.0004869440753832,0.09478854024556617,0.0007639836289222374,0.00016371077762619373,0.0017271157167530226,2.260671107821367,9.129388466914455e-05,1.0009647984063217
72,"frozenset({'total_children_(4.0, 5.0]'})",frozenset({'product_id_High Top Party Nuts'}),0.10494779956003354,0.0005773040508513716,0.00011546081017027432,0.00110017371163868,1.9057093225246093,5.487402035632916e-05,1.000523445541812,0.09478854024556617,0.0006548431105047749,0.00010914051841746248,0.0011514104778353482,1.7582997505277296,4.7068895882848894e-05,1.0004971397792815
65,"frozenset({'total_children_(4.0, 5.0]'})",frozenset({'product_id_James Bay City Map'}),0.10494779956003354,0.000680611091530038,0.00011546081017027432,0.00110017371163868,1.616449871784267,4.4032173758044236e-05,1.0004200247202641,0.09478854024556617,0.0007639836289222374,0.00010914051841746248,0.0011514104778353482,1.507114071880911,3.67236254604133e-05,1.000387873450468
3,"frozenset({'total_children_(4.0, 5.0]'})",frozenset({'product_id_Great Blueberry Muffins'}),0.10494779956003354,0.0007170724000048615,0.00011546081017027432,0.00110017371163868,1.534257505422355,4.020563966453191e-05,1.0003835232538356,0.09478854024556617,0.0009822646657571623,0.00010914051841746248,0.0011514104778353482,1.1721998336851531,1.60330846155421e-05,1.0001693407928416
24,"frozenset({'total_children_(1.0, 2.0]'})",frozenset({'product_id_Fort West Fondue Mix'}),0.20468163200816733,0.0006745342067842341,0.0002248447355947447,0.0010985095896918235,1.6285454149595233,8.677997330481307e-05,1.0004244416361152,0.21227830832196454,0.0007639836289222374,0.00021828103683492497,0.0010282776349614395,1.345941975762027,5.610388450163692e-05,1.0002645660533949
114,frozenset({'yearly_income_$10K - $30K'}),frozenset({'product_id_Moms Potato Salad'}),0.21585702305570073,0.0007899950169545085,0.00023699850508635253,0.0010979420624419357,1.3898088454716926,6.64725324977145e-05,1.0003082855251326,0.21598908594815824,0.000927694406548431,0.00027285129604365623,0.0012632642748863065,1.3617245786642098,7.24794291340415e-05,1.0003359943179564
112,frozenset({'occupation_Skilled Manual'}),frozenset({'product_id_Sphinx Wheat Bread'}),0.2715516717509936,0.0006866879762758419,0.0002977673525443916,0.001096540303450745,1.5968537987190063,0.00011129608461538012,1.0004103022401178,0.27497953615279674,0.0009822646657571623,0.0006002728512960436,0.002182972812065886,2.2223875989504087,0.00033017016912685723,1.0012033349938843
8,"frozenset({'num_children_at_home_(1.0, 2.0]'})",frozenset({'product_id_Discover Ravioli'}),0.09504247742437318,0.0005651502813597638,0.00010330704067866648,0.0010869565217391302,1.9233052828424493,4.959375782115298e-05,1.0005223740382472,0.09506139154160982,0.0009822646657571623,0.00016371077762619373,0.0017221584385763492,1.7532529659395333,7.033533163716362e-05,1.0007411701853084
113,"frozenset({'num_children_at_home_(1.0, 2.0]'})",frozenset({'product_id_Good White Zinfandel Wine'}),0.09504247742437318,0.0006684573220384302,0.00010330704067866648,0.0010869565217391302,1.626067193675889,3.977520073967203e-05,1.0004189545851194,0.09506139154160982,0.0010368349249658935,0.00010914051841746248,0.001148105625717566,1.1073176626986525,1.0577547651264036e-05,1.000111398598109
12,"frozenset({'num_children_at_home_(1.0, 2.0]'})",frozenset({'product_id_Top Measure Chardonnay'}),0.09504247742437318,0.0007109955152590576,0.00010330704067866648,0.0010869565217391302,1.5287811222593828,3.5732265470826924e-05,1.0003763701044197,0.09506139154160982,0.0006002728512960436,0.00010914051841746248,0.001148105625717566,1.9126395992067635,5.207774586861075e-05,1.0005484624672656
35,"frozenset({'num_children_at_home_(1.0, 2.0]'})",frozenset({'product_id_Cormorant Paper Plates'}),0.09504247742437318,0.0007109955152590576,0.00010330704067866648,0.0010869565217391302,1.5287811222593828,3.5732265470826924e-05,1.0003763701044197,0.09506139154160982,0.0006548431105047749,0.00010914051841746248,0.001148105625717566,1.753252965939533,4.68902210914424e-05,1.000493829483621
32,"frozenset({'num_children_at_home_(1.0, 2.0]'})",frozenset({'product_id_Moms Pimento Loaf'}),0.09504247742437318,0.0007231492847506654,0.00010330704067866648,0.0010869565217391302,1.5030873218852756,3.457714110829976e-05,1.000364203109934,0.09506139154160982,0.0007094133697135061,0.00010914051841746248,0.001148105625717566,1.6183873531749537,4.170269631427408e-05,1.0004391964999764
108,"frozenset({'num_children_at_home_(1.0, 2.0]'})",frozenset({'product_id_Sphinx Muffins'}),0.09504247742437318,0.0007353030542422732,0.00010330704067866648,0.0010869565217391302,1.4782429033417175,3.342201674577258e-05,1.0003520361154485,0.09506139154160982,0.0008731241473396999,0.00010914051841746248,0.001148105625717566,1.31493972445465,2.614012198276905e-05,1.0002752975490425
121,"frozenset({'num_children_at_home_(1.0, 2.0]'})",frozenset({'product_id_Good Chablis Wine'}),0.09504247742437318,0.0007717643627170967,0.00010330704067866648,0.0010869565217391302,1.4084046559397465,2.9956643658191073e-05,1.0003155351319917,0.09506139154160982,0.0004911323328785812,0.00010914051841746248,0.001148105625717566,2.3376706212527107,6.245279542294743e-05,1.0006577284345548
56,"frozenset({'num_cars_owned_(1.0, 2.0]'})",frozenset({'product_id_Moms Roasted Chicken'}),0.30279901311391727,0.000820379440683528,0.0003281517762734112,0.0010837280244039497,1.3210082684434457,7.974169125549152e-05,1.0002636342915903,0.3013915416098226,0.0012005457025920873,0.0003819918144611187,0.001267427122940431,1.0557091830856091,2.0157494383841892e-05,1.0000669662952473
39,frozenset({'yearly_income_$70K - $90K'}),frozenset({'product_id_Hilltop Conditioning Shampoo'}),0.12365852769236378,0.0007292261694964693,0.00013369146440768604,0.0010811342080691926,1.4825773584287516,4.3516429933010534e-05,1.0003522889101646,0.11716234652114597,0.0006002728512960436,0.00021828103683492497,0.0018630647414997672,3.1036964898166577,0.00014795166102414157,1.0012651489445952
18,frozenset({'yearly_income_$70K - $90K'}),frozenset({'product_id_Carrington Apple Cinnamon Waffles'}),0.12365852769236378,0.0007474568237338811,0.00013369146440768604,0.0010811342080691926,1.4464169350524405,4.126205407114364e-05,1.0003340385248114,0.11716234652114597,0.0008185538881309686,0.00016371077762619373,0.0013972985561248254,1.7070330693991618,6.780708333876183e-05,1.00057955447863
11,"frozenset({'total_children_(-0.005, 1.0]'})",frozenset({'product_id_Thresher Malted Milk Balls'}),0.2880443369511054,0.0007960719017003124,0.00030992112203599947,0.0010759493670886076,1.3515730988501304,8.061711894532747e-05,1.0002801789237241,0.2894406548431105,0.0008185538881309686,0.0003819918144611187,0.0013197586726998493,1.6123051784816493,0.00014506904105611695,1.0005018671280637
57,"frozenset({'num_cars_owned_(3.0, 4.0]'})",frozenset({'product_id_Horatio Salsa Dip'}),0.13008179486867852,0.0006441497830552145,0.00013976834915348997,0.0010744651032420817,1.668036117540665,5.597618920939778e-05,1.0004307781763047,0.1330968622100955,0.0005457025920873125,0.00021828103683492497,0.0016400164001640015,3.0053300533005327,0.00014564973412818798,1.0010961114488293
51,"frozenset({'num_cars_owned_(3.0, 4.0]'})",frozenset({'product_id_Portsmouth Light Beer'}),0.13008179486867852,0.0006988417457674498,0.00013976834915348997,0.0010744651032420817,1.5374941605157433,4.886176053489937e-05,1.0003760273857785,0.1330968622100955,0.0006548431105047749,0.00021828103683492497,0.0016400164001640015,2.504441711083777,0.0001311234735868406,1.000986791644139
118,"frozenset({'num_cars_owned_(3.0, 4.0]'})",frozenset({'product_id_High Quality Plastic Knives'}),0.13008179486867852,0.0005894578203429794,0.00013976834915348997,0.0010744651032420817,1.8228023552506236,6.309061788389617e-05,1.0004855289668304,0.1330968622100955,0.0006548431105047749,0.00016371077762619373,0.0012300123001230013,1.8783312833128332,7.655321437810936e-05,1.0005758775260587
104,"frozenset({'num_cars_owned_(3.0, 4.0]'})",frozenset({'product_id_Best Choice Grape Fruit Roll'}),0.13008179486867852,0.0006441497830552145,0.00013976834915348997,0.0010744651032420817,1.668036117540665,5.597618920939778e-05,1.0004307781763047,0.1330968622100955,0.000927694406548431,0.00016371077762619373,0.0012300123001230013,1.3258809058678824,4.0237563024740885e-05,1.0003026902062515
80,"frozenset({'num_cars_owned_(3.0, 4.0]'})",frozenset({'product_id_Bravo Canned Tomatos'}),0.13008179486867852,0.0006623804372926263,0.00013976834915348997,0.0010744651032420817,1.6221268665991786,5.360471298456498e-05,1.0004125279127958,0.1330968622100955,0.0006548431105047749,0.00016371077762619373,0.0012300123001230013,1.8783312833128332,7.655321437810936e-05,1.0005758775260587
